<<<<<<< HEAD
"Year","Player","Tm","Pos","Age","G","MP","FG","FGA","3P","3PA","2P","2PA","FT","FTA","TRB","AST","STL","BLK","PTS","MP_pg","FG_pg","FGA_pg","3P_pg","3PA_pg","2P_pg","2PA_pg","FT_pg","FTA_pg","TRB_pg","AST_pg","STL_pg","BLK_pg","PTS_pg","team_salary","win_pct","team_rank","Salary","RPM"
2017,"Giannis Antetokounmpo","MIL","SF",22,80,2845,656,1259,49,180,607,1079,471,612,700,434,131,151,1832,35.5625,8.2,15.7375,0.6125,2.25,7.5875,13.4875,5.8875,7.65,8.75,5.425,1.6375,1.8875,22.9,101360056,0.512,13,2995421,-1.51
2017,"Carmelo Anthony","NYK","SF",32,74,2538,602,1389,151,421,451,968,304,365,436,213,60,34,1659,34.2972972972973,8.13513513513514,18.7702702702703,2.04054054054054,5.68918918918919,6.09459459459459,13.0810810810811,4.10810810810811,4.93243243243243,5.89189189189189,2.87837837837838,0.810810810810811,0.459459459459459,22.4189189189189,102613251,0.378,24,24559380,6.27
2017,"Joel Anthony","SAS","C",34,19,122,10,16,0,0,10,16,5,8,31,3,2,6,25,6.42105263157895,0.526315789473684,0.842105263157895,0,0,0.526315789473684,0.842105263157895,0.263157894736842,0.421052631578947,1.63157894736842,0.157894736842105,0.105263157894737,0.315789473684211,1.31578947368421,108372142,0.744,2,346034,NA
2017,"Trevor Ariza","HOU","SF",31,80,2773,326,798,191,555,135,243,93,126,459,175,147,20,936,34.6625,4.075,9.975,2.3875,6.9375,1.6875,3.0375,1.1625,1.575,5.7375,2.1875,1.8375,0.25,11.7,91030536,0.671,3,7806971,0.26
2017,"Darrell Arthur","DEN","PF",28,41,639,95,215,53,117,42,98,19,22,112,42,19,21,262,15.5853658536585,2.31707317073171,5.24390243902439,1.29268292682927,2.85365853658537,1.02439024390244,2.39024390243902,0.463414634146341,0.536585365853659,2.73170731707317,1.02439024390244,0.463414634146341,0.51219512195122,6.39024390243902,83412368,0.488,18,8070175,0.45
2017,"Omer Asik","NOP","C",30,31,482,31,65,0,0,31,65,23,39,163,15,5,10,85,15.5483870967742,1,2.09677419354839,0,0,1,2.09677419354839,0.741935483870968,1.25806451612903,5.25806451612903,0.483870967741935,0.161290322580645,0.32258064516129,2.74193548387097,101408319,0.415,21,9904494,0.7
2017,"D.J. Augustin","ORL","PG",29,78,1538,195,517,95,274,100,243,131,161,117,209,31,1,616,19.7179487179487,2.5,6.62820512820513,1.21794871794872,3.51282051282051,1.28205128205128,3.11538461538462,1.67948717948718,2.06410256410256,1.5,2.67948717948718,0.397435897435897,0.0128205128205128,7.8974358974359,104300318,0.354,26,7250000,0.05
2017,"Luke Babbitt","MIA","SF",27,68,1065,113,281,87,210,26,71,11,15,142,36,21,11,324,15.6617647058824,1.66176470588235,4.13235294117647,1.27941176470588,3.08823529411765,0.382352941176471,1.04411764705882,0.161764705882353,0.220588235294118,2.08823529411765,0.529411764705882,0.308823529411765,0.161764705882353,4.76470588235294,101820404,0.5,15,1227286,-2.43
2017,"Ron Baker","NYK","SG",23,52,857,82,217,23,86,59,131,28,43,98,107,34,8,215,16.4807692307692,1.57692307692308,4.17307692307692,0.442307692307692,1.65384615384615,1.13461538461538,2.51923076923077,0.538461538461538,0.826923076923077,1.88461538461538,2.05769230769231,0.653846153846154,0.153846153846154,4.13461538461539,102613251,0.378,24,543471,NA
2017,"Wade Baldwin","MEM","PG",20,33,405,36,115,3,22,33,93,31,37,46,61,18,7,106,12.2727272727273,1.09090909090909,3.48484848484848,0.0909090909090909,0.666666666666667,1,2.81818181818182,0.939393939393939,1.12121212121212,1.39393939393939,1.84848484848485,0.545454545454545,0.212121212121212,3.21212121212121,110966428,0.524,11,1793760,-2.09
2017,"Leandro Barbosa","PHO","SG",34,67,963,172,392,35,98,137,294,40,45,104,81,31,8,419,14.3731343283582,2.56716417910448,5.85074626865672,0.522388059701492,1.46268656716418,2.04477611940298,4.38805970149254,0.597014925373134,0.671641791044776,1.55223880597015,1.2089552238806,0.462686567164179,0.119402985074627,6.25373134328358,85118686,0.293,29,4e+06,-1.09
2017,"J.J. Barea","DAL","PG",32,35,771,142,343,53,148,89,195,44,51,84,193,14,1,381,22.0285714285714,4.05714285714286,9.8,1.51428571428571,4.22857142857143,2.54285714285714,5.57142857142857,1.25714285714286,1.45714285714286,2.4,5.51428571428571,0.4,0.0285714285714286,10.8857142857143,103564162,0.402,22,4096950,-1.09
2017,"Harrison Barnes","DAL","PF",24,79,2803,599,1280,78,222,521,1058,242,281,397,117,66,15,1518,35.4810126582278,7.58227848101266,16.2025316455696,0.987341772151899,2.81012658227848,6.59493670886076,13.3924050632911,3.06329113924051,3.55696202531646,5.0253164556962,1.48101265822785,0.835443037974684,0.189873417721519,19.2151898734177,103564162,0.402,22,22116750,4.47
2017,"Matt Barnes","SAC","SF",36,74,1777,185,473,87,263,98,210,70,89,387,194,48,26,527,24.0135135135135,2.5,6.39189189189189,1.17567567567568,3.55405405405405,1.32432432432432,2.83783783783784,0.945945945945946,1.2027027027027,5.22972972972973,2.62162162162162,0.648648648648649,0.351351351351351,7.12162162162162,95667033,0.39,23,242224,NA
2017,"Will Barton","DEN","SG",26,60,1705,295,666,87,235,208,431,143,190,258,206,48,28,820,28.4166666666667,4.91666666666667,11.1,1.45,3.91666666666667,3.46666666666667,7.18333333333333,2.38333333333333,3.16666666666667,4.3,3.43333333333333,0.8,0.466666666666667,13.6666666666667,83412368,0.488,18,3533333,-1.27
2017,"Brandon Bass","LAC","PF",31,52,577,107,186,1,3,106,183,77,88,129,21,14,11,292,11.0961538461538,2.05769230769231,3.57692307692308,0.0192307692307692,0.0576923076923077,2.03846153846154,3.51923076923077,1.48076923076923,1.69230769230769,2.48076923076923,0.403846153846154,0.269230769230769,0.211538461538462,5.61538461538461,118661756,0.622,5,980431,-3.31
2017,"Nicolas Batum","CHO","SG",28,77,2617,393,975,135,405,258,570,243,284,481,455,86,29,1164,33.987012987013,5.1038961038961,12.6623376623377,1.75324675324675,5.25974025974026,3.35064935064935,7.4025974025974,3.15584415584416,3.68831168831169,6.24675324675325,5.90909090909091,1.11688311688312,0.376623376623377,15.1168831168831,102038983,0.439,20,20869566,3.53
2017,"Jerryd Bayless","PHI","PG",28,3,71,11,32,2,5,9,27,9,10,12,13,0,0,33,23.6666666666667,3.66666666666667,10.6666666666667,0.666666666666667,1.66666666666667,3,9,3,3.33333333333333,4,4.33333333333333,0,0,11,85143679,0.341,27,9424084,0.62
2017,"Aron Baynes","DET","C",30,75,1163,143,279,0,0,143,279,79,94,333,32,17,39,365,15.5066666666667,1.90666666666667,3.72,0,0,1.90666666666667,3.72,1.05333333333333,1.25333333333333,4.44,0.426666666666667,0.226666666666667,0.52,4.86666666666667,107816498,0.451,19,6500000,-0.12
2017,"Kent Bazemore","ATL","SF",27,73,1963,295,721,92,266,203,455,119,168,231,177,91,52,801,26.8904109589041,4.04109589041096,9.87671232876712,1.26027397260274,3.64383561643836,2.78082191780822,6.23287671232877,1.63013698630137,2.3013698630137,3.16438356164384,2.42465753424658,1.24657534246575,0.712328767123288,10.972602739726,95563799,0.524,11,15730338,2.07
2017,"Bradley Beal","WAS","SG",23,77,2684,637,1322,223,552,414,770,282,342,239,267,83,21,1779,34.8571428571429,8.27272727272727,17.1688311688312,2.8961038961039,7.16883116883117,5.37662337662338,10,3.66233766233766,4.44155844155844,3.1038961038961,3.46753246753247,1.07792207792208,0.272727272727273,23.1038961038961,102337717,0.598,9,22116750,4.55
2017,"Malik Beasley","DEN","SG",20,22,165,33,73,9,28,24,45,8,10,17,11,7,0,83,7.5,1.5,3.31818181818182,0.409090909090909,1.27272727272727,1.09090909090909,2.04545454545455,0.363636363636364,0.454545454545455,0.772727272727273,0.5,0.318181818181818,0,3.77272727272727,83412368,0.488,18,1627320,-2.14
2017,"Michael Beasley","MIL","PF",28,56,935,216,406,18,43,198,363,78,105,193,53,28,27,528,16.6964285714286,3.85714285714286,7.25,0.321428571428571,0.767857142857143,3.53571428571429,6.48214285714286,1.39285714285714,1.875,3.44642857142857,0.946428571428571,0.5,0.482142857142857,9.42857142857143,101360056,0.512,13,1403611,-2.3
2017,"Marco Belinelli","CHO","SG",30,74,1778,264,615,102,283,162,332,150,168,178,147,44,9,780,24.027027027027,3.56756756756757,8.31081081081081,1.37837837837838,3.82432432432432,2.18918918918919,4.48648648648649,2.02702702702703,2.27027027027027,2.40540540540541,1.98648648648649,0.594594594594595,0.121621621621622,10.5405405405405,102038983,0.439,20,6333333,-0.26
2017,"DeAndre' Bembry","ATL","SF",22,38,371,47,98,1,18,46,80,6,16,59,28,8,5,101,9.76315789473684,1.23684210526316,2.57894736842105,0.0263157894736842,0.473684210526316,1.21052631578947,2.10526315789474,0.157894736842105,0.421052631578947,1.55263157894737,0.736842105263158,0.210526315789474,0.131578947368421,2.65789473684211,95563799,0.524,11,1499760,-2.22
2017,"Dragan Bender","PHO","PF",19,43,574,57,161,28,101,29,60,4,11,103,23,10,22,146,13.3488372093023,1.32558139534884,3.74418604651163,0.651162790697674,2.34883720930233,0.674418604651163,1.3953488372093,0.0930232558139535,0.255813953488372,2.3953488372093,0.534883720930233,0.232558139534884,0.511627906976744,3.3953488372093,85118686,0.293,29,4276320,-1.06
2017,"Anthony Bennett","BRK","PF",23,23,264,38,92,13,48,25,44,26,36,78,12,5,3,115,11.4782608695652,1.65217391304348,4,0.565217391304348,2.08695652173913,1.08695652173913,1.91304347826087,1.1304347826087,1.56521739130435,3.39130434782609,0.521739130434783,0.217391304347826,0.130434782608696,5,83392086,0.244,30,1015696,-2.82
2017,"Ben Bentil","DAL","PF",21,3,10,0,3,0,1,0,2,0,0,2,0,0,0,0,3.33333333333333,0,1,0,0.333333333333333,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,103564162,0.402,22,543471,NA
2017,"Davis Bertans","SAS","PF",24,67,808,103,234,69,173,34,61,28,34,99,46,20,28,303,12.0597014925373,1.53731343283582,3.49253731343284,1.02985074626866,2.58208955223881,0.507462686567164,0.91044776119403,0.417910447761194,0.507462686567164,1.47761194029851,0.686567164179104,0.298507462686567,0.417910447761194,4.52238805970149,108372142,0.744,2,543471,NA
2017,"Patrick Beverley","HOU","SG",28,67,2058,228,543,110,288,118,255,73,95,394,281,99,25,639,30.7164179104478,3.40298507462687,8.1044776119403,1.64179104477612,4.29850746268657,1.76119402985075,3.80597014925373,1.08955223880597,1.41791044776119,5.88059701492537,4.19402985074627,1.47761194029851,0.373134328358209,9.53731343283582,91030536,0.671,3,6e+06,-0.38
2017,"Bismack Biyombo","ORL","C",24,81,1793,179,339,0,0,179,339,125,234,567,74,25,91,483,22.1358024691358,2.20987654320988,4.18518518518519,0,0,2.20987654320988,4.18518518518519,1.54320987654321,2.88888888888889,7,0.91358024691358,0.308641975308642,1.12345679012346,5.96296296296296,104300318,0.354,26,1.7e+07,2.43
2017,"Nemanja Bjelica","MIN","PF",28,65,1190,151,356,56,177,95,179,45,61,244,79,40,20,403,18.3076923076923,2.32307692307692,5.47692307692308,0.861538461538462,2.72307692307692,1.46153846153846,2.75384615384615,0.692307692307692,0.938461538461538,3.75384615384615,1.21538461538462,0.615384615384615,0.307692307692308,6.2,83666820,0.378,24,3800000,-1.17
2017,"Tarik Black","LAL","C",25,67,1091,150,294,1,2,149,292,82,109,342,39,30,44,383,16.2835820895522,2.23880597014925,4.38805970149254,0.0149253731343284,0.0298507462686567,2.22388059701493,4.35820895522388,1.22388059701493,1.62686567164179,5.1044776119403,0.582089552238806,0.447761194029851,0.656716417910448,5.71641791044776,94204119,0.317,28,6191000,-0.33
2017,"Eric Bledsoe","PHO","PG",27,66,2176,449,1034,104,310,345,724,388,458,320,418,92,31,1390,32.969696969697,6.8030303030303,15.6666666666667,1.57575757575758,4.6969696969697,5.22727272727273,10.969696969697,5.87878787878788,6.93939393939394,4.84848484848485,6.33333333333333,1.39393939393939,0.46969696969697,21.0606060606061,85118686,0.293,29,1.4e+07,1.69
2017,"Bojan Bogdanovic","BRK","SF",27,81,2083,376,845,144,392,232,453,217,243,277,111,34,7,1113,25.7160493827161,4.64197530864198,10.4320987654321,1.77777777777778,4.83950617283951,2.8641975308642,5.59259259259259,2.67901234567901,3,3.41975308641975,1.37037037037037,0.419753086419753,0.0864197530864197,13.7407407407407,83392086,0.244,30,3730653,-1.2
2017,"Andrew Bogut","DAL","C",32,27,583,38,81,0,1,38,80,3,11,218,49,13,25,79,21.5925925925926,1.40740740740741,3,0,0.037037037037037,1.40740740740741,2.96296296296296,0.111111111111111,0.407407407407407,8.07407407407407,1.81481481481481,0.481481481481481,0.925925925925926,2.92592592592593,103564162,0.402,22,242224,NA
2017,"Joel Bolomboy","UTA","PF",23,12,53,9,16,1,4,8,12,3,6,17,2,1,2,22,4.41666666666667,0.75,1.33333333333333,0.0833333333333333,0.333333333333333,0.666666666666667,1,0.25,0.5,1.41666666666667,0.166666666666667,0.0833333333333333,0.166666666666667,1.83333333333333,80498192,0.622,5,6e+05,NA
2017,"Devin Booker","PHO","SG",20,78,2730,606,1431,147,405,459,1026,367,441,249,268,72,21,1726,35,7.76923076923077,18.3461538461538,1.88461538461538,5.19230769230769,5.88461538461539,13.1538461538462,4.70512820512821,5.65384615384615,3.19230769230769,3.43589743589744,0.923076923076923,0.269230769230769,22.1282051282051,85118686,0.293,29,2223600,-1.87
2017,"Trevor Booker","BRK","PF",29,71,1754,305,591,25,78,280,513,74,110,570,138,76,28,709,24.7042253521127,4.29577464788732,8.32394366197183,0.352112676056338,1.09859154929577,3.94366197183099,7.22535211267606,1.04225352112676,1.54929577464789,8.02816901408451,1.94366197183099,1.07042253521127,0.394366197183099,9.98591549295775,83392086,0.244,30,9250000,0.6
2017,"Avery Bradley","BOS","SG",26,55,1835,359,775,108,277,251,498,68,93,334,121,68,11,894,33.3636363636364,6.52727272727273,14.0909090909091,1.96363636363636,5.03636363636364,4.56363636363636,9.05454545454545,1.23636363636364,1.69090909090909,6.07272727272727,2.2,1.23636363636364,0.2,16.2545454545455,93035160,0.646,4,8269663,0.48
2017,"Corey Brewer","HOU","SF",30,82,1281,147,348,27,118,120,230,50,68,166,97,61,19,371,15.6219512195122,1.79268292682927,4.24390243902439,0.329268292682927,1.4390243902439,1.46341463414634,2.80487804878049,0.609756097560976,0.829268292682927,2.02439024390244,1.18292682926829,0.74390243902439,0.231707317073171,4.52439024390244,91030536,0.671,3,7612172,0.17
2017,"Malcolm Brogdon","MIL","SG",24,75,1982,290,635,78,193,212,442,109,126,213,317,84,12,767,26.4266666666667,3.86666666666667,8.46666666666667,1.04,2.57333333333333,2.82666666666667,5.89333333333333,1.45333333333333,1.68,2.84,4.22666666666667,1.12,0.16,10.2266666666667,101360056,0.512,13,925000,-4.06
2017,"Aaron Brooks","IND","PG",32,65,894,121,300,48,128,73,172,32,40,69,125,25,9,322,13.7538461538462,1.86153846153846,4.61538461538461,0.738461538461539,1.96923076923077,1.12307692307692,2.64615384615385,0.492307692307692,0.615384615384615,1.06153846153846,1.92307692307692,0.384615384615385,0.138461538461538,4.95384615384615,94002004,0.512,13,2700000,-1.66
2017,"Anthony Brown","NOP","SF",24,11,159,18,50,7,27,11,23,0,0,33,8,5,1,43,14.4545454545455,1.63636363636364,4.54545454545455,0.636363636363636,2.45454545454545,1,2.09090909090909,0,0,3,0.727272727272727,0.454545454545455,0.0909090909090909,3.90909090909091,101408319,0.415,21,57672,NA
2017,"Bobby Brown","HOU","PG",32,25,123,23,60,14,35,9,25,2,2,6,14,1,0,62,4.92,0.92,2.4,0.56,1.4,0.36,1,0.08,0.08,0.24,0.56,0.04,0,2.48,91030536,0.671,3,680534,NA
2017,"Jaylen Brown","BOS","SF",20,78,1341,192,423,46,135,146,288,85,124,220,64,35,18,515,17.1923076923077,2.46153846153846,5.42307692307692,0.58974358974359,1.73076923076923,1.87179487179487,3.69230769230769,1.08974358974359,1.58974358974359,2.82051282051282,0.82051282051282,0.448717948717949,0.230769230769231,6.6025641025641,93035160,0.646,4,4743000,-0.93
2017,"Nicolas Brussino","DAL","SF",23,54,521,52,141,29,95,23,46,17,22,95,47,17,8,150,9.64814814814815,0.962962962962963,2.61111111111111,0.537037037037037,1.75925925925926,0.425925925925926,0.851851851851852,0.314814814814815,0.407407407407407,1.75925925925926,0.87037037037037,0.314814814814815,0.148148148148148,2.77777777777778,103564162,0.402,22,543471,NA
2017,"Reggie Bullock","DET","SF",25,31,467,54,128,28,73,26,55,5,7,64,29,18,3,141,15.0645161290323,1.74193548387097,4.12903225806452,0.903225806451613,2.35483870967742,0.838709677419355,1.7741935483871,0.161290322580645,0.225806451612903,2.06451612903226,0.935483870967742,0.580645161290323,0.0967741935483871,4.54838709677419,107816498,0.451,19,2255644,-1.84
2017,"Trey Burke","WAS","PG",24,57,703,116,255,31,70,85,185,22,29,47,100,11,5,285,12.3333333333333,2.03508771929825,4.47368421052632,0.543859649122807,1.2280701754386,1.49122807017544,3.24561403508772,0.385964912280702,0.508771929824561,0.824561403508772,1.75438596491228,0.192982456140351,0.087719298245614,5,102337717,0.598,9,3386598,-1.3
2017,"Alec Burks","UTA","SG",25,42,653,99,248,25,76,74,172,60,78,120,30,18,5,283,15.547619047619,2.35714285714286,5.90476190476191,0.595238095238095,1.80952380952381,1.76190476190476,4.09523809523809,1.42857142857143,1.85714285714286,2.85714285714286,0.714285714285714,0.428571428571429,0.119047619047619,6.73809523809524,80498192,0.622,5,10154495,0.77
2017,"Jimmy Butler","CHI","SF",27,76,2809,570,1252,91,248,479,1004,585,676,470,417,143,32,1816,36.9605263157895,7.5,16.4736842105263,1.19736842105263,3.26315789473684,6.30263157894737,13.2105263157895,7.69736842105263,8.89473684210526,6.18421052631579,5.48684210526316,1.88157894736842,0.421052631578947,23.8947368421053,98033386,0.5,15,17552209,2.58
2017,"Bruno Caboclo","TOR","SF",21,9,40,6,16,2,6,4,10,0,0,10,4,2,1,14,4.44444444444444,0.666666666666667,1.77777777777778,0.222222222222222,0.666666666666667,0.444444444444444,1.11111111111111,0,0,1.11111111111111,0.444444444444444,0.222222222222222,0.111111111111111,1.55555555555556,111532301,0.622,5,1589640,-2.15
2017,"Jose Calderon","LAL","PG",35,41,539,55,134,20,64,35,70,11,12,74,88,11,1,141,13.1463414634146,1.34146341463415,3.26829268292683,0.48780487804878,1.5609756097561,0.853658536585366,1.70731707317073,0.268292682926829,0.292682926829268,1.80487804878049,2.14634146341463,0.268292682926829,0.024390243902439,3.4390243902439,94204119,0.317,28,247991,NA
2017,"Kentavious Caldwell-Pope","DET","SG",23,76,2529,370,928,153,437,217,491,154,185,248,193,89,12,1047,33.2763157894737,4.86842105263158,12.2105263157895,2.01315789473684,5.75,2.85526315789474,6.46052631578947,2.02631578947368,2.43421052631579,3.26315789473684,2.53947368421053,1.17105263157895,0.157894736842105,13.7763157894737,107816498,0.451,19,3678319,-1.23
2017,"Isaiah Canaan","CHI","SG",25,39,592,63,173,25,94,38,79,30,33,49,37,22,1,181,15.1794871794872,1.61538461538462,4.43589743589744,0.641025641025641,2.41025641025641,0.974358974358974,2.02564102564103,0.769230769230769,0.846153846153846,1.25641025641026,0.948717948717949,0.564102564102564,0.0256410256410256,4.64102564102564,98033386,0.5,15,1015696,-2.79
2017,"Clint Capela","HOU","C",22,65,1551,362,563,0,0,362,563,94,177,526,64,34,80,818,23.8615384615385,5.56923076923077,8.66153846153846,0,0,5.56923076923077,8.66153846153846,1.44615384615385,2.72307692307692,8.09230769230769,0.984615384615385,0.523076923076923,1.23076923076923,12.5846153846154,91030536,0.671,3,1296240,-2.38
2017,"DeMarre Carroll","TOR","SF",30,72,1882,220,549,109,320,111,229,89,117,275,74,81,27,638,26.1388888888889,3.05555555555556,7.625,1.51388888888889,4.44444444444444,1.54166666666667,3.18055555555556,1.23611111111111,1.625,3.81944444444444,1.02777777777778,1.125,0.375,8.86111111111111,111532301,0.622,5,14200000,1.75
2017,"Vince Carter","MEM","SF",40,73,1799,193,490,112,296,81,194,88,115,227,133,60,36,586,24.6438356164384,2.64383561643836,6.71232876712329,1.53424657534247,4.05479452054795,1.10958904109589,2.65753424657534,1.20547945205479,1.57534246575342,3.10958904109589,1.82191780821918,0.821917808219178,0.493150684931507,8.02739726027397,110966428,0.524,11,4264057,-1.06
2017,"Michael Carter-Williams","CHI","PG",25,45,846,112,306,15,64,97,242,58,77,152,113,38,23,297,18.8,2.48888888888889,6.8,0.333333333333333,1.42222222222222,2.15555555555556,5.37777777777778,1.28888888888889,1.71111111111111,3.37777777777778,2.51111111111111,0.844444444444444,0.511111111111111,6.6,98033386,0.5,15,3183526,-1.45
2017,"Omri Casspi","SAC","SF",28,36,643,77,165,15,43,62,122,17,29,112,37,23,3,186,17.8611111111111,2.13888888888889,4.58333333333333,0.416666666666667,1.19444444444444,1.72222222222222,3.38888888888889,0.472222222222222,0.805555555555556,3.11111111111111,1.02777777777778,0.638888888888889,0.0833333333333333,5.16666666666667,95667033,0.39,23,138414,NA
2017,"Willie Cauley-Stein","SAC","C",23,75,1421,255,481,0,2,255,479,101,151,340,80,53,45,611,18.9466666666667,3.4,6.41333333333333,0,0.0266666666666667,3.4,6.38666666666667,1.34666666666667,2.01333333333333,4.53333333333333,1.06666666666667,0.706666666666667,0.6,8.14666666666667,95667033,0.39,23,3551160,-1.25
2017,"Tyson Chandler","PHO","C",34,47,1298,153,228,0,0,153,228,91,124,539,30,33,24,397,27.6170212765957,3.25531914893617,4.85106382978723,0,0,3.25531914893617,4.85106382978723,1.93617021276596,2.63829787234043,11.468085106383,0.638297872340426,0.702127659574468,0.51063829787234,8.4468085106383,85118686,0.293,29,12415000,1.3
2017,"Wilson Chandler","DEN","SF",29,71,2197,433,939,110,326,323,613,141,194,459,141,52,30,1117,30.943661971831,6.09859154929577,13.2253521126761,1.54929577464789,4.59154929577465,4.54929577464789,8.63380281690141,1.98591549295775,2.73239436619718,6.46478873239437,1.98591549295775,0.732394366197183,0.422535211267606,15.7323943661972,83412368,0.488,18,11233146,0.95
